Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,-5,RFP / Solicitation,RIVET INSPECTION,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.SFLC PROCUREMENT BRANCH 3(00040)",,Solicitation,13b8da2a8edd482da61d11747eab676b,70Z04026Q60217Y00,2026-09-18,9,541330,H320,Small Business Set Aside - Total,"Curtis Bay, Maryland, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/13b8da2a8edd482da61d11747eab676b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/218811fd978b4e448146d6c90a5368fa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8d5b97a74258480192f30a3ab77ce630/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=13b8da2a8edd482da61d11747eab676b&limit=1'}",Shellby Hammond,Shellby.M.Hammond@uscg.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,0,Sources Sought / RFI,ENGINEERING AND TECHNICAL SERVICES IN SUPPORT OF NAWCAD AIR VEHICLE ENGINEERING TECHNOLOGIES,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR NAWC AD.NAVAL AIR WARFARE CENTER AIR DIV,,Sources Sought,64e6f22085cb435dbf460e42b6f77b6a,N00421-26-RFPREQ-AB23000-0029,2026-09-18,9,541330,R425,Small Business Set Aside - Total,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair, nawc.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/64e6f22085cb435dbf460e42b6f77b6a/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=64e6f22085cb435dbf460e42b6f77b6a&limit=1'}",Courtney Burgos,courtney.l.burgos.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,Spaceport and Launch Assessment & Strategic Help (SPLASH),DEPT OF DEFENSE.DEPT OF THE AIR FORCE.SPACE SYSTEMS COMMAND.FA2521  45 CONS PK,,Solicitation,bcec3727cd924792972bfcd06df13479,FA252126Q0010,2026-09-18,9,541715,R425,Small Business Set Aside - Total,"Cape Canaveral, Florida, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/bcec3727cd924792972bfcd06df13479/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/43a3052bf6754c66877514cecb8dc1d9/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4c64bbdfd80f48ec9f26c5953618e5cf/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5e3ea2e6dcd9470aa4107b640136861a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6a08fd98dbe54259ba318355368a548d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b72204aff6834635981128cc7c6190ee/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e88b918172dd47e686c43a9b3f297248/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=bcec3727cd924792972bfcd06df13479&limit=1'}",Jose L. Plasencia,jose.plasencia.2@us.af.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,Special Notice,Sequencer Download,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC INDIAN HEAD DIVISION,,Special Notice,361b8cca231b46d384275bd458df25bd,N00174-26-SIMACQ-E27-0045,2026-09-18,9,336413,,,"Indian Head, Maryland, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/361b8cca231b46d384275bd458df25bd/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=361b8cca231b46d384275bd458df25bd&limit=1'}",Jimmy Ludwick,james.e.ludwick2.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,Rocket Motor Inspection System (RMIS) CABINET X RAY MACHINE SERVICE,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA.W6QK LAD CONTR OFF,,Solicitation,e36549ba8472469c843b8a2d2b59b423,W911N226QA061,2026-09-18,9,541380,J066,Small Business Set Aside - Total,"Chambersburg, Pennsylvania, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/e36549ba8472469c843b8a2d2b59b423/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/49473e13a7fc4d98b242f8862b22cbb5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/755351f01b7140f8a7055d927b9b0a44/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e36549ba8472469c843b8a2d2b59b423&limit=1'}",Megan Smith,megan.m.smith110.civ@army.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,Water Sampling Services ,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE SPECIAL OPERATIONS COMMAND.FA4417 1 SOCONS,,Solicitation,225d3af940b04c73b02d6858cf8b3324,FA441726R0032,2026-09-18,9,541380,B533,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/225d3af940b04c73b02d6858cf8b3324/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=225d3af940b04c73b02d6858cf8b3324&limit=1'}",TYLER JOHN Peterson,tyler_john.peterson@us.af.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,combined synopsis/solicitation,,No downloadable attachment links found.
Rejected,D,-2,RFP / Solicitation,DNA Sequencing for the Physiology and Pathology of Tree Fruits Research,"AGRICULTURE, DEPARTMENT OF.AGRICULTURAL RESEARCH SERVICE.USDA ARS AFM APD",,Solicitation,5d5d377c7d7645b8a66c8f9cfbee802b,1232SA26Q1430,2026-09-18,9,541380,B529,No Set aside used,"Wenatchee, Washington, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5d5d377c7d7645b8a66c8f9cfbee802b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5f1a8dbd6f524c16ab87340723bcf782/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d33375dc57e1457f94c14b0fc6545d78/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5d5d377c7d7645b8a66c8f9cfbee802b&limit=1'}",Kerrie Hodges,kerrie.hodges@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,-5,RFP / Solicitation,F103 Puget Sound VAHCS Water Management Program Services,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.260-NETWORK CONTRACT OFFICE 20 (36C260)",,Solicitation,1fbe8998db774d4cae1abfcd39b662d8,36C26027Q0027,2026-09-18,9,541380,F103,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Washington, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/1fbe8998db774d4cae1abfcd39b662d8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7e547da2bae944a580b72663a3e519eb/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=1fbe8998db774d4cae1abfcd39b662d8&limit=1'}",Danielle Carrico,danielle.carrico@va.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read
Rejected,D,-5,RFP / Solicitation,PRESOLICITATION NOTICE ONLY - DOC Architect and Engineering IDIQ,"COMMERCE, DEPARTMENT OF.OFFICE OF THE SECRETARY.DEPT OF COMMERCE SSPO",,Solicitation,d02367d084704ec5a5d442d81106f633,AA-FEQ-WC-O-26-00495_2,2026-09-17,8,541330,R425,Small Business Set Aside - Total,"Washington, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/d02367d084704ec5a5d442d81106f633/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9377e189bf0f457ea587dffd5567ebe7/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d02367d084704ec5a5d442d81106f633&limit=1'}",Kie'Arra Shorter,KShorter@doc.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read
Rejected,D,3,RFP / Solicitation,CAP-EX IDIQ SOLICITATION,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC WASHINGTON.NAVFACSYSCOM WASHINGTON,,Solicitation,0cb0f5926d2b43d2bf2a24e9e556b155,N4008026R1004,2026-09-17,8,541330,C214,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/0cb0f5926d2b43d2bf2a24e9e556b155/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=0cb0f5926d2b43d2bf2a24e9e556b155&limit=1'}",Lindsay Brown,Lindsay.m.brown14.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,"Broad Agency Announcement (BAA): Cost Estimating Modeling Data, Analytics Research (CEMDAR)",DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE DISTRICT OF WASHINGTON.FA7014  AFDW PK,,Solicitation,b3d9476e3c554ce189ec7fdc4d86b1a7,FA701426SCS02,2026-09-17,8,541715,AJ12,Small Business Set Aside - Total,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/b3d9476e3c554ce189ec7fdc4d86b1a7/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b3d9476e3c554ce189ec7fdc4d86b1a7&limit=1'}",Eric L. Moss,eric.moss.3@us.af.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,"ONR Portfolio Management and Code 011 Strategy, Policy, Plans, and Assessment (SPPA) Directorate Support Services",DEPT OF DEFENSE.DEPT OF THE NAVY.ONR.ONR HQS.OFFICE OF NAVAL RESEARCH,,Solicitation,6975bb9bc2bf48048cdd45ee09cf6a55,N0001426R4003,2026-09-16,7,541330,R408,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/6975bb9bc2bf48048cdd45ee09cf6a55/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=6975bb9bc2bf48048cdd45ee09cf6a55&limit=1'}",Vivian Truman,vivian.m.truman2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,-5,RFP / Solicitation,UH-60M Instrument Panel Modification,"JUSTICE, DEPARTMENT OF.FEDERAL BUREAU OF INVESTIGATION.FBI-JEH",,Solicitation,2937454a4ed340bcba22ad8c7deba759,15F06726Q0000443,2026-09-16,7,336413,1680,Small Business Set Aside - Total,"69908, Virginia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/2937454a4ed340bcba22ad8c7deba759/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3def587c222746309943107d606fb894/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7301fd45955847bfa273c43c34141371/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7ab7de046cc64e5f95b895bc6199fc8e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bb6413276e834442abc8094d4c8f333c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2937454a4ed340bcba22ad8c7deba759&limit=1'}",Maureen Murdock,mmurdock@fbi.gov,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,2,RFP / Solicitation,Water Testing Services,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA DISTRIBUTION.DLA DISTRIBUTION,,Solicitation,a7b2291671b34e9caeb86138af0194c8,SP330026Q0269,2026-09-16,7,541380,F103,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/a7b2291671b34e9caeb86138af0194c8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1ca5edae4b1f449cbf2b4fc0860be9a7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2a299a22dd23493f875ae5845b55af06/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6543fb52eb194a9da9613d7c03076951/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7b3027ae588c496997eb9ed49a213198/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a7b2291671b34e9caeb86138af0194c8&limit=1'}",Deborah Johnson,Deborah.L.Johnson@dla.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-2,RFP / Solicitation,Q--BPA FOR VIRUS ISOLATION AND PCR ANALYSIS,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUISITION  GRANTS-DENVER",,Solicitation,716bcce3de74431b990f45966361e753,140G0226Q0122,2026-09-16,7,541380,Q301,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/716bcce3de74431b990f45966361e753/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1c11be31efc4429b8031ea19df7e2a87/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6ff9f3de1b534d6aa8e5699b6a7407d8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ecb1861d6568453780d2699cacbf6c62/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=716bcce3de74431b990f45966361e753&limit=1'}","Williams, Lisa",lisa_williams@ios.doi.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,Unfired Pressure Vessel Inspections,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG CONT CT TYAD OFC,,Solicitation,7506ddef8c9249a5861437534d19c620,W51AA126QA090,2026-09-16,7,541380,H299,Small Business Set Aside - Total,"Pennsylvania, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/7506ddef8c9249a5861437534d19c620/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2f27414e9bbb45b881f2615ca6d16e1f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3bba58086c7a4a4aacffd8184d4edd55/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a3f96d1163d47448aec65cad45b58f6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6664371e678f4fa8b69cea98472f6237/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/73d166e1251543e386a08751910eb408/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7de839822faa4c34b52782091bee3961/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a767a49d9b3d4eab85ccc5551bf14083/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d8326d0c213d46819e0177b5898608d1/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e955325c80034d53a7c8aeca3b932122/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f1f9e8d261c042ad82b05ffd0a7ead46/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7506ddef8c9249a5861437534d19c620&limit=1'}",Forrest Green,forrest.l.green8.civ@army.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment skipped: too large; Attachment text read; Attachment skipped: too large
Rejected,D,3,RFP / Solicitation,C--Requirements Analysis (A&E) for Army (ATEC),"INTERIOR, DEPARTMENT OF THE.DEPARTMENTAL OFFICES.IBC ACQ SVCS DIRECTORATE (00004)",,Solicitation,fc993035086344eca781e81fc122f669,140D0426Q0842,2026-09-15,6,541330,C219,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/fc993035086344eca781e81fc122f669/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ae1cc55998754f13858a8150b21e7009/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ed3f1b48e0904a668cbf9473d692ce7f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=fc993035086344eca781e81fc122f669&limit=1'}","Boyd, David",DAVID_BOYD@IBC.DOI.GOV,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read; Attachment text read
Rejected,D,-2,Sources Sought / RFI,PBCU Operational Support Services 2026,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.OFFICE OF ASSISTANT SECRETARY FOR PREPAREDNESS AND RESPONSE.ASPR/DAAPPO/ORM HQ",,Sources Sought,2ffe48fd32454e158c68b876a656bcd8,75A50226R00023,2026-09-15,6,541330,J065,No Set aside used,"Washington, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/2ffe48fd32454e158c68b876a656bcd8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/62e760cb78494000ac2106da3ea67861/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9c423bb3ac264d9ebf41f892cc2ba975/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2ffe48fd32454e158c68b876a656bcd8&limit=1'}",Alan L. Jackson ,alan.jackson@hhs.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,Presolicitation Notice - Advanced Field Modeling and Systems Optimization Feasibility Study,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE NUCLEAR WEAPON CENTER.FA2360 AFNWC/NDK AFNWC/NDKK,,Solicitation,e1f76488693d48f192fd8e4a529ed50b,FA236026P0001,2026-09-15,6,541715,AC13,Small Business Set Aside - Total,"0, New Mexico, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/e1f76488693d48f192fd8e4a529ed50b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4aa40432ca2e479184a6a639116b6d3b/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e1f76488693d48f192fd8e4a529ed50b&limit=1'}",Margaret Peterson,margaret.peterson.4@us.af.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read
Rejected,D,3,RFP / Solicitation,"16--ACTUATOR,ELECTROMEC, IN REPAIR/MODIFICATION OF",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,7b9714f8cf414198b0254f90ac72091e,N0038325QT556,2026-09-15,6,336413,1680,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7b9714f8cf414198b0254f90ac72091e/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7b9714f8cf414198b0254f90ac72091e&limit=1'}",Telephone: 2156971073,CAROLYN.A.CLARK30.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,-2,Special Notice,Pharmacogenomic Analysis of Participants Enrolled in the STAR-B Randomized Clinical Trial of Semaglutide for Alcohol Use Disorder,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH",,Special Notice,c0fa055913f647c4b3262722fd66122f,NOI-PCA-NIDA-09054,2026-09-15,6,541380,Q301,No Set aside used,"Baltimore, Maryland, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/c0fa055913f647c4b3262722fd66122f/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a2a28955671444c4b9b76e0218f956f8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ac58a5446d7f4e6bb771e573c7d0a024/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c0fa055913f647c4b3262722fd66122f&limit=1'}",Zachary Fetters,zachary.fetters@nih.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read; Attachment text read
