Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,-2,RFP / Solicitation,PREVENTIVE MAINTENANCE SERVICE CONTRACT FOR STANDBY DIESEL GENERATORS,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY CONAKRY",,Solicitation,49569399c24347698e680d37d09823f2,19GV1026Q0015,2026-09-08,34,8113,R425,,"CONAKRY, Conakry, GUINEA",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/49569399c24347698e680d37d09823f2/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3a6c3f0f29a64ba2b21ece70f8c03c45/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/421e0cd9f94546d489d405c7645c6347/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=49569399c24347698e680d37d09823f2&limit=1'}",MARAH FAMA,MarahF@state.gov,PSC R425,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,6,RFP / Solicitation,"Solicitation N5523626R0007 - Southwest Regional Maintenance Center (SWRMC) Hull, Mechanical, and Electrical (HM&E) Fleet Technical Assistance (FTA) Follow-On Engineering Services",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.REGIONAL MAINTENANCE CENTER.SOUTHWEST REGIONAL MAINT CENTER,,Solicitation,80872fd896c745d2a26bda06853f3589,N5523626R0007,2026-09-04,30,541330,R425,No Set aside used,"San Diego, California, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: engineering services, navy, navsea. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/80872fd896c745d2a26bda06853f3589/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1907568c97ba46a2b6af081e385d2b98/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2f28ad7d2b044e1893d942ef0f148881/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a594ed7153a488f840239c7f16982ae/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/515569ba93d74fd9a3f0b04a46517ed8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/55c1b463337b43b0901a915c52ca5a93/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7194ff8fad6c4a5698231ca3332f46ff/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7ac625f1f20c4b9ebd29f3b16a14b5c5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7c5ca32b0c1a4cf8a167941706163b79/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/841854c555e14cceb09ec473f74c4f83/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91acd2a65a4c4c43a85bf5dd6f775005/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d7a09466fb7c40b5b20ac536307c397a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e7a896fa74ea4cdfbf482f2d224ad6d6/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=80872fd896c745d2a26bda06853f3589&limit=1'}",Anna Nguyen,anna.d.nguyen.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: dam,solicitation,,Attachment skipped: too large; Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,MAINTENANCE PLATFOR,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,92d1b2005144497bb338a94cd41ebe3b,N0038326QPC36,2026-09-04,30,336413,1730,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/92d1b2005144497bb338a94cd41ebe3b/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=92d1b2005144497bb338a94cd41ebe3b&limit=1'}",Telephone: 2156975047,DANA.N.KNITTEL.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,N0038326PR0R586 FMS Repair,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,b8c4cf730ad945be86dd0d7d90246158,N0038326QB096,2026-09-04,30,336413,6610,No Set aside used,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/b8c4cf730ad945be86dd0d7d90246158/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b8c4cf730ad945be86dd0d7d90246158&limit=1'}",Brian Furness,brian.c.furness.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,combined synopsis/solicitation,,No downloadable attachment links found.
Rejected,D,0,RFP / Solicitation,WESTERN HEMISPHERE COMMAND (WHC) SUSTAINABLE RANGE PROGRAM (SRP) SINGLE AWARD TASK ORDER CONTRACT (SATOC),DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTH ATLANTIC.ENDIST SAVANNAH.W074 ENDIST SAVANNAH,,Solicitation,89fd3794e8904149aec830935ad2df6a,W912HN26RA020,2026-09-03,29,541330,F099,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/89fd3794e8904149aec830935ad2df6a/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=89fd3794e8904149aec830935ad2df6a&limit=1'}",Peggy Grant,peggy.grant@usace.army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,MTEC Pre-Announcement: Fiscal Year 2026 Multi Topic,DEPT OF DEFENSE.DEFENSE HEALTH AGENCY (DHA).ARMY MED RES ACQ ACTIVITY,,Solicitation,2cb55c6a3ac44a1d8616719d66802b66,MTEC-26-Multi-Topic,2026-09-03,29,541715,AN43,,"Frederick, Maryland, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/2cb55c6a3ac44a1d8616719d66802b66/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4b8cb1aa4e27432ea0c1d1f91abec896/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2cb55c6a3ac44a1d8616719d66802b66&limit=1'}",Chuck Hutti,chuck.hutti@mtec-sc.org,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read
Rejected,D,3,RFP / Solicitation,"16--DRIVE LINK BEARING, IN REPAIR/MODIFICATION OF",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,5a6cb34975c4469ebe16ab4a201fda97,N0038326QBA31,2026-09-03,29,336413,1680,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5a6cb34975c4469ebe16ab4a201fda97/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5a6cb34975c4469ebe16ab4a201fda97&limit=1'}",Telephone: 2156972000,BRIAN.C.FURNESS.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,-5,Special Notice,C--AR-POND CRK NWR-T26P1-RIVER ROAD BRIDGE,"INTERIOR, DEPARTMENT OF THE.US FISH AND WILDLIFE SERVICE.FWS, GAOA",,Special Notice,b0c94dadb5ab438ab43d157f5367d27b,140FGA26R0036,2026-09-02,28,541330,C1LB,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/b0c94dadb5ab438ab43d157f5367d27b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3512ae55551641c6b3d8e51664521749/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b0c94dadb5ab438ab43d157f5367d27b&limit=1'}","Young, Ian",ian_a_young@fws.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,"Hard reject: road, bridge",special notice,,Attachment text read
Rejected,D,0,RFP / Solicitation,Fielded Training Systems Support V (FTSS V) Engineering Contractor Instructional Support (ECIS),DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR NAWC TSD.NAWC TRAINING SYSTEMS DIV,,Solicitation,dc9fe5d036fa4d4892dbeb9fbb84e702,N6134026R1029,2026-08-31,26,541330,U099,Small Business Set Aside - Total,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair, nawc.",Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/dc9fe5d036fa4d4892dbeb9fbb84e702/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=dc9fe5d036fa4d4892dbeb9fbb84e702&limit=1'}",Rebecca Woods,rebecca.a.woods2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,N0016426R3106: COR and Acquisition Support Services at NSWC Crane,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC CRANE,,Solicitation,a00d3ab9781d4afe9bae2fbb15b0b306,N0016426R3106,2026-08-31,26,541330,R707,8(a) Set-Aside (FAR 19.8),,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a00d3ab9781d4afe9bae2fbb15b0b306/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a00d3ab9781d4afe9bae2fbb15b0b306&limit=1'}",Myron Stoll,myron.l.stoll.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,48 EMS - F-35 Maintenance Stand,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.U.S. AIR FORCES IN EUROPE.FA5587  48 CONS (ADMIN ONLY NO REQ),,Solicitation,61ec8076a42a4b4689cc51ec9862b2c5,FA558726Q0034,2026-08-31,26,336413,4920,No Set aside used,"RAF Lakenheath, Suffolk, UNITED KINGDOM",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/61ec8076a42a4b4689cc51ec9862b2c5/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/541be53af3b74f7b8839d9f0ce5086e8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/965923a74bd7431398525a95a9e76f06/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a15866d0f7b74061b7b77313c5a023d6/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=61ec8076a42a4b4689cc51ec9862b2c5&limit=1'}",A1C Vincent Vasquez,vincent.vasquez.3@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,3,RFP / Solicitation,"16--AIR CONDITIONING EQ, IN REPAIR/MODIFICATION OF",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,92dea063c2e8467da1bd18e7fbb1ff01,N0038326QNA48,2026-08-31,26,336413,1660,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/92dea063c2e8467da1bd18e7fbb1ff01/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=92dea063c2e8467da1bd18e7fbb1ff01&limit=1'}",Telephone: 2156972198,ARIANNA.G.PILLA.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,"16--HEAT EXCHANGER,FLUI, IN REPAIR/MODIFICATION OF",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,f4873018e2f148bd8c1c74fa3c777649,N0038326QBA37,2026-08-31,26,336413,1660,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/f4873018e2f148bd8c1c74fa3c777649/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=f4873018e2f148bd8c1c74fa3c777649&limit=1'}",Telephone: 2156972193,MICHAEL.J.KEITH40.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,4,RFP / Solicitation,Logistics and Asset Management Support Services,FEDERAL TRADE COMMISSION.FEDERAL TRADE COMMISSION.OFFICE OF ACQUISITION,,Solicitation,a796cec313534d5b891d86e0342a7c60,29FTC126QLOGS,2026-08-31,26,541614,R706,No Set aside used,"Washington, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: bom. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a796cec313534d5b891d86e0342a7c60/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0258d7d6d62c4a099711aa1eda92e578/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0a9a1efd29f14e40825d719c961376ee/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2df8effa81ae4119888cba5956f43f99/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6c9091e6dbc044c4970d1c70e2ae8d63/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a796cec313534d5b891d86e0342a7c60&limit=1'}",Katrina Crawford,kcrawford1@ftc.gov,PSC R706,Partial Refresh — Capacity Reached,High — attachment text read,"Secondary NAICS without clear aerospace, defense, engineering, or sustainment connection",solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,Joint Staff Assessment Visit and Nuclear Procedures Inspection (JSAV/NPI) Program Support,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,,Solicitation,51ffc1d23cc34eddab42e46ecbbe8484,H91269630738,2026-08-30,25,541611,R425,No Set aside used,"Arlington, Virginia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/51ffc1d23cc34eddab42e46ecbbe8484/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4f19303ef78d485388d684b0c66acd9e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=51ffc1d23cc34eddab42e46ecbbe8484&limit=1'}",Christopher OBrien,Christopher.j.obrien42.civ@us.navy.mil,PSC R425,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,Attachment skipped: too large
Rejected,D,3,Sources Sought / RFI,Industry Day - Advanced Payload Integration Capabilities for Future Submarines,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA HQ.NAVSEA HQ,,Sources Sought,74d7a071df1c4ce7a7122d09cc30d71e,N00024-26-R-6250,2026-08-28,23,541330,AC13,No Set aside used,UNITED STATES,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/74d7a071df1c4ce7a7122d09cc30d71e/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=74d7a071df1c4ce7a7122d09cc30d71e&limit=1'}",MICHAEL RAVNITZKY,michael.j.ravnitzky.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,3,Sources Sought / RFI,Fighter Engine Re-competition RFI,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.PROPULSION.FA8626 AFLCMC LPAK,,Sources Sought,0da4cca1eb604f32bb90a2b601cd593f,FA8626_Fighter-Engine-Re-competition_RFI,2026-08-28,23,336412,,No Set aside used,"Wright Patterson AFB, Ohio, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: air force, aflcmc. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/0da4cca1eb604f32bb90a2b601cd593f/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e94daf9650c04332b6775f0edbfff1cb/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=0da4cca1eb604f32bb90a2b601cd593f&limit=1'}",Dustin Herridge,dustin.herridge@us.af.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: road,sources sought,,Attachment text read
Rejected,D,3,Sources Sought / RFI,P-8A Poseidon Increment 3 Block 2 Modification Kit Installation,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR HQS.NAVAL AIR SYSTEMS COMMAND,,Sources Sought,bbd0df00fe574bbca07e3c1eede6f69e,N00019-26-RFPREQ-APM290-1115,2026-08-27,22,336411,K015,No Set aside used,"0, Maryland, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/bbd0df00fe574bbca07e3c1eede6f69e/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=bbd0df00fe574bbca07e3c1eede6f69e&limit=1'}",Jessica L. Dean,jessica.l.dean38.civ@us.navy.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,-5,RFP / Solicitation,ARCHITECT-ENGINEER (A-E) CIVIL STRUCTURAL IDIQ FOR NORTHERN  & CENTRAL  STATES OF INTERIOR US,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA INTERMOUNTAIN 3",,Solicitation,51bcb71d901d42ae8f7506e22be65477,    1240LN26R0001,2026-08-26,21,541330,C220,Small Business Set Aside - Total,"Plains, Montana, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/51bcb71d901d42ae8f7506e22be65477/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0982d343cc9943199bb7fc1759aebd49/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=51bcb71d901d42ae8f7506e22be65477&limit=1'}",Crystal Amos,crystal.amos@usda.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read
Rejected,D,-5,Sources Sought / RFI,C--CCTV System Design & Upgrade Architect-Engineering Contract,"INTERIOR, DEPARTMENT OF THE.BUREAU OF INDIAN AFFAIRS.EASTERN OKLAHOMA REGION",,Sources Sought,7be9236553b4469e9e9c4c0a0a3ebbd3,DOIAFBO260100,2026-08-25,20,541330,C219,Indian Small Business Economic Enterprise,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7be9236553b4469e9e9c4c0a0a3ebbd3/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/459b4e87048942fbb030ae463d5de99e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f4813ce39f5e4e8a83f445a90529bc14/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7be9236553b4469e9e9c4c0a0a3ebbd3&limit=1'}","McCargo, Teihahnietuh",teihahnietuh.mccargo@bia.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,$150M UNR SCIF/HEMP AE Services MATOC,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST OMAHA.W071 ENDIST OMAHA,,Solicitation,5fa42b2b1d884de6bc1b613f106927f8,W9128F27RA016,2026-08-24,19,541330,R425,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5fa42b2b1d884de6bc1b613f106927f8/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5fa42b2b1d884de6bc1b613f106927f8&limit=1'}",Euemduan Osmera,euemduan.c.osmera@usace.army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,3,Sources Sought / RFI,NAVFAC WASHINGTON FY26 AE IDIQ INDUSTRIAL,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC WASHINGTON.NAVFACSYSCOM WASHINGTON,,Sources Sought,1975fbfa294e469ab617ce3a79638c8f,N4008026RAEIDIQINDUSTRIAL,2026-08-24,19,541330,R425,No Set aside used,"Washington Navy Yard, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/1975fbfa294e469ab617ce3a79638c8f/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/46fc751ce799450abb68c232b1859a73/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6fd9425e487f4ba3916f64b875f13aab/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fdb88d2f0b5546a899556cf1c6214bfa/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=1975fbfa294e469ab617ce3a79638c8f&limit=1'}",Frank Decker,frank.g.decker.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read; Attachment text read
